"qid","wp_title","title","insee"
"Q1144448","fr:Soubran","Soubran","17430"
"Q1439111","fr:Soulignonne","Soulignonne","17431"
"Q925361","fr:Souméras","Souméras","17432"
"Q24718","fr:Sousmoulins","Sousmoulins","17433"
"Q828767","fr:Surgères","Surgères","17434"
"Q1144958","fr:Taillant","Taillant","17435"
"Q669453","fr:Taillebourg (Charente-Maritime)","Taillebourg","17436"
"Q663232","fr:Talmont-sur-Gironde","Talmont-sur-Gironde","17437"
"Q940993","fr:Tanzac","Tanzac","17438"
"Q24476","fr:Taugon","Taugon","17439"
"Q24769","fr:Ternant (Charente-Maritime)","Ternant","17440"
"Q1440039","fr:Tesson (Charente-Maritime)","Tesson","17441"
"Q1116768","fr:Thaims","Thaims","17442"
"Q761771","fr:Thairé","Thairé","17443"
"Q1349927","fr:Thénac (Charente-Maritime)","Thénac","17444"
"Q899367","fr:Thézac (Charente-Maritime)","Thézac","17445"
"Q24749","fr:Thors (Charente-Maritime)","Thors","17446"
"Q597565","fr:Le Thou","Le Thou","17447"
"Q666557","fr:Tonnay-Boutonne","Tonnay-Boutonne","17448"
"Q390905","fr:Tonnay-Charente","Tonnay-Charente","17449"
"Q629090","fr:Torxé","Torxé","17450"
"Q1095012","fr:Les Touches-de-Périgny","Les Touches-de-Périgny","17451"
"Q1106266","fr:La Tremblade","La Tremblade","17452"
"Q1351240","fr:Trizay","Trizay","17453"
"Q1144847","fr:Tugéras-Saint-Maurice","Tugéras-Saint-Maurice","17454"
"Q1014424","fr:La Vallée","La Vallée","17455"
"Q1083302","fr:Vandré","Vandré","17457"
"Q24509","fr:Vanzac","Vanzac","17458"
"Q980942","fr:Varaize","Varaize","17459"
"Q1349947","fr:Varzay","Varzay","17460"
"Q977527","fr:Vaux-sur-Mer","Vaux-sur-Mer","17461"
"Q1144826","fr:Vénérand","Vénérand","17462"
"Q1144730","fr:Vergeroux","Vergeroux","17463"
"Q945943","fr:Vergné","Vergné","17464"
"Q1084351","fr:La Vergne (Charente-Maritime)","La Vergne","17465"
"Q1438968","fr:Vérines","Vérines","17466"
"Q1144823","fr:Vervant (Charente-Maritime)","Vervant","17467"
"Q24446","fr:Vibrac (Charente-Maritime)","Vibrac","17468"
"Q1144741","fr:Villars-en-Pons","Villars-en-Pons","17469"
"Q1351156","fr:Villars-les-Bois","Villars-les-Bois","17470"
"Q653350","fr:La Villedieu (Charente-Maritime)","La Villedieu","17471"
"Q24713","fr:Villedoux","Villedoux","17472"
"Q1144840","fr:Villemorin","Villemorin","17473"
"Q1144420","fr:Villeneuve-la-Comtesse","Villeneuve-la-Comtesse","17474"
"Q24472","fr:Villexavier","Villexavier","17476"
"Q514829","fr:Villiers-Couture","Villiers-Couture","17477"
"Q1144398","fr:Vinax","Vinax","17478"
"Q427278","fr:Virollet","Virollet","17479"
"Q24685","fr:Virson","Virson","17480"
"Q24513","fr:Voissay","Voissay","17481"
"Q1144834","fr:Vouhé (Charente-Maritime)","Vouhé","17482"
"Q1090139","fr:Yves (Charente-Maritime)","Yves","17483"
"Q1351162","fr:Port-des-Barques","Port-des-Barques","17484"
"Q1134201","fr:Le Grand-Village-Plage","Le Grand-Village-Plage","17485"
"Q1061537","fr:La Brée-les-Bains","La Brée-les-Bains","17486"
"Q1139926","fr:Achères (Cher)","Achères","18001"
"Q1174445","fr:Ainay-le-Vieil","Ainay-le-Vieil","18002"
"Q1062398","fr:Les Aix-d'Angillon","Les Aix-d'Angillon","18003"
"Q1139966","fr:Allogny","Allogny","18004"
"Q16962","fr:Allouis","Allouis","18005"
"Q1406166","fr:Annoix","Annoix","18006"
"Q621803","fr:Apremont-sur-Allier","Apremont-sur-Allier","18007"
"Q977801","fr:Arçay (Cher)","Arçay","18008"
"Q634473","fr:Arcomps","Arcomps","18009"
"Q1139239","fr:Ardenais","Ardenais","18010"
"Q547431","fr:Argent-sur-Sauldre","Argent-sur-Sauldre","18011"
"Q1142454","fr:Argenvières","Argenvières","18012"
"Q1173512","fr:Arpheuilles (Cher)","Arpheuilles","18013"
"Q516884","fr:Assigny (Cher)","Assigny","18014"
"Q426231","fr:Aubigny-sur-Nère","Aubigny-sur-Nère","18015"
"Q1139883","fr:Aubinges","Aubinges","18016"
"Q1023602","fr:Augy-sur-Aubois","Augy-sur-Aubois","18017"
"Q688046","fr:Avord","Avord","18018"
"Q794420","fr:Azy","Azy","18019"
"Q945594","fr:Bannay (Cher)","Bannay","18020"
"Q1139889","fr:Bannegon","Bannegon","18021"
"Q1140100","fr:Barlieu","Barlieu","18022"
"Q1081465","fr:Baugy (Cher)","Baugy","18023"
"Q548154","fr:Beddes","Beddes","18024"
"Q1406183","fr:Beffes","Beffes","18025"
"Q1139878","fr:Belleville-sur-Loire","Belleville-sur-Loire","18026"
"Q1139270","fr:Bengy-sur-Craon","Bengy-sur-Craon","18027"
"Q1142432","fr:Berry-Bouy","Berry-Bouy","18028"
"Q519446","fr:Bessais-le-Fromental","Bessais-le-Fromental","18029"
"Q665786","fr:Blancafort (Cher)","Blancafort","18030"
"Q1174469","fr:Blet","Blet","18031"
"Q1140095","fr:Boulleret","Boulleret","18032"
"Q132404","fr:Bourges","Bourges","18033"
"Q1142408","fr:Bouzais","Bouzais","18034"
"Q928061","fr:Brécy (Cher)","Brécy","18035"
"Q1172596","fr:Brinay (Cher)","Brinay","18036"
"Q1139908","fr:Brinon-sur-Sauldre","Brinon-sur-Sauldre","18037"
"Q670930","fr:Bruère-Allichamps","Bruère-Allichamps","18038"
"Q1140057","fr:Bué","Bué","18039"
"Q1086812","fr:Bussy (Cher)","Bussy","18040"
"Q1157675","fr:La Celette","La Celette","18041"
"Q246552","fr:La Celle (Cher)","La Celle","18042"
"Q1159020","fr:La Celle-Condé","La Celle-Condé","18043"
"Q1142444","fr:Cerbois","Cerbois","18044"
"Q655957","fr:Chalivoy-Milon","Chalivoy-Milon","18045"
"Q671127","fr:Chambon (Cher)","Chambon","18046"
"Q1106228","fr:La Chapelle-d'Angillon","La Chapelle-d'Angillon","18047"
"Q1098192","fr:La Chapelle-Hugon","La Chapelle-Hugon","18048"
"Q524103","fr:La Chapelle-Montlinard","La Chapelle-Montlinard","18049"
"Q1096703","fr:La Chapelle-Saint-Ursin","La Chapelle-Saint-Ursin","18050"
"Q1163946","fr:La Chapelotte","La Chapelotte","18051"
"Q1081558","fr:Charenton-du-Cher","Charenton-du-Cher","18052"
"Q1142352","fr:Charentonnay","Charentonnay","18053"
"Q931013","fr:Charly (Cher)","Charly","18054"
"Q627198","fr:Chârost","Chârost","18055"
"Q728652","fr:Chassy (Cher)","Chassy","18056"
"Q639610","fr:Châteaumeillant","Châteaumeillant","18057"
"Q632443","fr:Châteauneuf-sur-Cher","Châteauneuf-sur-Cher","18058"
"Q1106233","fr:Le Châtelet (Cher)","Le Châtelet","18059"
"Q1139918","fr:Chaumont (Cher)","Chaumont","18060"
"Q1139915","fr:Chaumoux-Marcilly","Chaumoux-Marcilly","18061"
"Q1159687","fr:Le Chautay","Le Chautay","18062"
"Q675736","fr:Chavannes (Cher)","Chavannes","18063"
"Q1172624","fr:Chéry","Chéry","18064"
"Q1139940","fr:Chezal-Benoît","Chezal-Benoît","18065"
"Q1173591","fr:Civray (Cher)","Civray","18066"
"Q1142418","fr:Clémont","Clémont","18067"
"Q510349","fr:Cogny (Cher)","Cogny","18068"
"Q1139903","fr:Colombiers (Cher)","Colombiers","18069"
"Q1142476","fr:Concressault","Concressault","18070"
"Q578281","fr:Contres (Cher)","Contres","18071"
"Q1143389","fr:Cornusse","Cornusse","18072"
"Q670914","fr:Corquoy","Corquoy","18073"
"Q668971","fr:Couargues","Couargues","18074"
"Q599711","fr:Cours-les-Barres","Cours-les-Barres","18075"
"Q1173464","fr:Coust","Coust","18076"
"Q1139229","fr:Couy","Couy","18077"
"Q674214","fr:Crézançay-sur-Cher","Crézançay-sur-Cher","18078"
"Q1142425","fr:Crézancy-en-Sancerre","Crézancy-en-Sancerre","18079"
"Q958503","fr:Croisy","Croisy","18080"
"Q1139987","fr:Crosses","Crosses","18081"
"Q1142471","fr:Cuffy","Cuffy","18082"
"Q819818","fr:Culan","Culan","18083"
"Q738830","fr:Dampierre-en-Crot","Dampierre-en-Crot","18084"
"Q919736","fr:Dampierre-en-Graçay","Dampierre-en-Graçay","18085"
"Q1173534","fr:Drevant","Drevant","18086"
"Q817409","fr:Dun-sur-Auron","Dun-sur-Auron","18087"
"Q1423231","fr:Ennordres","Ennordres","18088"
"Q751126","fr:Épineuil-le-Fleuriel","Épineuil-le-Fleuriel","18089"
"Q1158643","fr:Étréchy (Cher)","Étréchy","18090"
"Q1423786","fr:Farges-Allichamps","Farges-Allichamps","18091"
"Q605410","fr:Farges-en-Septaine","Farges-en-Septaine","18092"
"Q1429716","fr:Faverdines","Faverdines","18093"
"Q1423942","fr:Feux (Cher)","Feux","18094"
"Q1432759","fr:Flavigny (Cher)","Flavigny","18095"
"Q1173543","fr:Foëcy","Foëcy","18096"
"Q613402","fr:Fussy","Fussy","18097"
"Q1422804","fr:Gardefort","Gardefort","18098"
"Q735786","fr:Garigny","Garigny","18099"
"Q835508","fr:Genouilly (Cher)","Genouilly","18100"
"Q1172603","fr:Germigny-l'Exempt","Germigny-l'Exempt","18101"
"Q1173488","fr:Givardon","Givardon","18102"
"Q305518","fr:Graçay","Graçay","18103"
"Q528923","fr:Groises","Groises","18104"
"Q1615453","fr:Gron (Cher)","Gron","18105"
"Q730059","fr:Grossouvre","Grossouvre","18106"
"Q1411236","fr:La Groutte","La Groutte","18107"
"Q1163750","fr:La Guerche-sur-l'Aubois","La Guerche-sur-l'Aubois","18108"
"Q1141372","fr:Henrichemont","Henrichemont","18109"
"Q1422864","fr:Herry","Herry","18110"
"Q1429749","fr:Humbligny","Humbligny","18111"
"Q533049","fr:Ids-Saint-Roch","Ids-Saint-Roch","18112"
"Q548084","fr:Ignol","Ignol","18113"
"Q647344","fr:Ineuil","Ineuil","18114"
"Q1429635","fr:Ivoy-le-Pré","Ivoy-le-Pré","18115"
"Q579910","fr:Jalognes","Jalognes","18116"
"Q1442971","fr:Jars","Jars","18117"
"Q1422718","fr:Jouet-sur-l'Aubois","Jouet-sur-l'Aubois","18118"
"Q1423678","fr:Jussy-Champagne","Jussy-Champagne","18119"
"Q1422985","fr:Jussy-le-Chaudrier","Jussy-le-Chaudrier","18120"
"Q1422833","fr:Lantan","Lantan","18121"
"Q530004","fr:Lapan","Lapan","18122"
"Q1423226","fr:Laverdines","Laverdines","18123"
"Q1423654","fr:Lazenay","Lazenay","18124"
"Q1089280","fr:Léré (Cher)","Léré","18125"
"Q966682","fr:Levet (Cher)","Levet","18126"
"Q670245","fr:Lignières (Cher)","Lignières","18127"
"Q1424775","fr:Limeux (Cher)","Limeux","18128"
"Q956432","fr:Lissay-Lochy","Lissay-Lochy","18129"
"Q1173537","fr:Loye-sur-Arnon","Loye-sur-Arnon","18130"
"Q1172344","fr:Lugny-Bourbonnais","Lugny-Bourbonnais","18131"
"Q1173599","fr:Lugny-Champagne","Lugny-Champagne","18132"
"Q1173494","fr:Lunery","Lunery","18133"
"Q1141570","fr:Lury-sur-Arnon","Lury-sur-Arnon","18134"
"Q1423274","fr:Maisonnais","Maisonnais","18135"
"Q1423797","fr:Marçais","Marçais","18136"
"Q1172396","fr:Mareuil-sur-Arnon","Mareuil-sur-Arnon","18137"
"Q1172536","fr:Marmagne (Cher)","Marmagne","18138"
"Q116612","fr:Marseilles-lès-Aubigny","Marseilles-lès-Aubigny","18139"
"Q751776","fr:Massay","Massay","18140"
"Q606352","fr:Mehun-sur-Yèvre","Mehun-sur-Yèvre","18141"
"Q818273","fr:Meillant","Meillant","18142"
"Q587486","fr:Menetou-Couture","Menetou-Couture","18143"
"Q1173547","fr:Menetou-Râtel","Menetou-Râtel","18144"
"Q829724","fr:Menetou-Salon","Menetou-Salon","18145"
"Q544074","fr:Ménétréol-sous-Sancerre","Ménétréol-sous-Sancerre","18146"
"Q679729","fr:Ménétréol-sur-Sauldre","Ménétréol-sur-Sauldre","18147"
"Q1172423","fr:Méreau (Cher)","Méreau","18148"
"Q1173595","fr:Méry-ès-Bois","Méry-ès-Bois","18149"
"Q1172349","fr:Méry-sur-Cher","Méry-sur-Cher","18150"
"Q1173472","fr:Montigny (Cher)","Montigny","18151"
"Q1172332","fr:Montlouis","Montlouis","18152"
"Q1173482","fr:Morlac","Morlac","18153"
"Q1172359","fr:Mornay-Berry","Mornay-Berry","18154"
"Q1173527","fr:Mornay-sur-Allier","Mornay-sur-Allier","18155"
"Q1172337","fr:Morogues","Morogues","18156"
"Q1173551","fr:Morthomiers","Morthomiers","18157"
"Q613344","fr:Moulins-sur-Yèvre","Moulins-sur-Yèvre","18158"
"Q629496","fr:Nançay","Nançay","18159"
"Q1141361","fr:Nérondes","Nérondes","18160"
"Q1173468","fr:Neuilly-en-Dun","Neuilly-en-Dun","18161"
"Q778604","fr:Neuilly-en-Sancerre","Neuilly-en-Sancerre","18162"
"Q954630","fr:Neuvy-Deux-Clochers","Neuvy-Deux-Clochers","18163"
"Q1172534","fr:Neuvy-le-Barrois","Neuvy-le-Barrois","18164"
"Q1172328","fr:Neuvy-sur-Barangeon","Neuvy-sur-Barangeon","18165"
"Q635031","fr:Nohant-en-Goût","Nohant-en-Goût","18166"
"Q1172382","fr:Nohant-en-Graçay","Nohant-en-Graçay","18167"
"Q1470417","fr:Le Noyer (Cher)","Le Noyer","18168"
"Q1143265","fr:Nozières (Cher)","Nozières","18169"
"Q1173584","fr:Oizon","Oizon","18170"
"Q1172356","fr:Orcenais","Orcenais","18171"
"Q1142113","fr:Orval (Cher)","Orval","18172"
"Q1172370","fr:Osmery","Osmery","18173"
"Q1173609","fr:Osmoy (Cher)","Osmoy","18174"
"Q1172317","fr:Ourouer-les-Bourdelins","Ourouer-les-Bourdelins","18175"
"Q1173575","fr:Parassy","Parassy","18176"
"Q592736","fr:Parnay (Cher)","Parnay","18177"
"Q1410499","fr:La Perche","La Perche","18178"
"Q1172411","fr:Pigny","Pigny","18179"
"Q1172374","fr:Plaimpied-Givaudins","Plaimpied-Givaudins","18180"
"Q1409767","fr:Plou","Plou","18181"
"Q1173479","fr:Poisieux","Poisieux","18182"
"Q1409911","fr:Le Pondy","Le Pondy","18183"
"Q951039","fr:Précy","Précy","18184"
"Q691689","fr:Presly","Presly","18185"
"Q750514","fr:Preuilly (Cher)","Preuilly","18186"
"Q829177","fr:Préveranges","Préveranges","18187"
"Q1173560","fr:Primelles","Primelles","18188"
"Q1173540","fr:Quantilly","Quantilly","18189"
"Q829696","fr:Quincy (Cher)","Quincy","18190"
"Q1173589","fr:Raymond (Cher)","Raymond","18191"
"Q819894","fr:Reigny","Reigny","18192"
"Q816467","fr:Rezay","Rezay","18193"
"Q932403","fr:Rians (Cher)","Rians","18194"
"Q838745","fr:Sagonne","Sagonne","18195"
"Q1423693","fr:Saint-Aignan-des-Noyers","Saint-Aignan-des-Noyers","18196"
"Q209109","fr:Saint-Amand-Montrond","Saint-Amand-Montrond","18197"
"Q1172283","fr:Saint-Ambroix (Cher)","Saint-Ambroix","18198"
"Q1173502","fr:Saint-Baudel","Saint-Baudel","18199"
"Q1173605","fr:Saint-Bouize","Saint-Bouize","18200"
"Q1329111","fr:Saint-Caprais (Cher)","Saint-Caprais","18201"
"Q1173533","fr:Saint-Céols","Saint-Céols","18202"
"Q829410","fr:Saint-Christophe-le-Chaudry","Saint-Christophe-le-Chaudry","18203"
"Q1173612","fr:Saint-Denis-de-Palin","Saint-Denis-de-Palin","18204"
"Q1141347","fr:Saint-Doulchard","Saint-Doulchard","18205"
"Q1157691","fr:Saint-Éloy-de-Gy","Saint-Éloy-de-Gy","18206"
"Q1172299","fr:Saint-Florent-sur-Cher","Saint-Florent-sur-Cher","18207"
"Q1173508","fr:Sainte-Gemme-en-Sancerrois","Sainte-Gemme-en-Sancerrois","18208"
"Q1172290","fr:Saint-Georges-de-Poisieux","Saint-Georges-de-Poisieux","18209"
"Q1173490","fr:Saint-Georges-sur-la-Prée","Saint-Georges-sur-la-Prée","18210"
"Q1173517","fr:Saint-Georges-sur-Moulon","Saint-Georges-sur-Moulon","18211"
"Q578099","fr:Saint-Germain-des-Bois (Cher)","Saint-Germain-des-Bois","18212"
"Q924210","fr:Saint-Germain-du-Puy","Saint-Germain-du-Puy","18213"
"Q1173621","fr:Saint-Hilaire-de-Court","Saint-Hilaire-de-Court","18214"
"Q1173571","fr:Saint-Hilaire-de-Gondilly","Saint-Hilaire-de-Gondilly","18215"
"Q1172306","fr:Saint-Hilaire-en-Lignières","Saint-Hilaire-en-Lignières","18216"
"Q829422","fr:Saint-Jeanvrin","Saint-Jeanvrin","18217"
"Q387551","fr:Saint-Just (Cher)","Saint-Just","18218"
"Q738202","fr:Saint-Laurent (Cher)","Saint-Laurent","18219"
"Q1173505","fr:Saint-Léger-le-Petit","Saint-Léger-le-Petit","18220"
"Q174394","fr:Saint-Loup-des-Chaumes","Saint-Loup-des-Chaumes","18221"
"Q1173568","fr:Sainte-Lunaise","Sainte-Lunaise","18222"
"Q1141314","fr:Saint-Martin-d'Auxigny","Saint-Martin-d'Auxigny","18223"
"Q965691","fr:Saint-Martin-des-Champs (Cher)","Saint-Martin-des-Champs","18224"
"Q829369","fr:Saint-Maur (Cher)","Saint-Maur","18225"
"Q1173617","fr:Saint-Michel-de-Volangis","Saint-Michel-de-Volangis","18226"
"Q1173478","fr:Sainte-Montaine","Sainte-Montaine","18227"
"Q1173499","fr:Saint-Outrille","Saint-Outrille","18228"
"Q940798","fr:Saint-Palais (Cher)","Saint-Palais","18229"
"Q1172244","fr:Saint-Pierre-les-Bois","Saint-Pierre-les-Bois","18230"
"Q919326","fr:Saint-Pierre-les-Étieux","Saint-Pierre-les-Étieux","18231"
"Q819802","fr:Saint-Priest-la-Marche","Saint-Priest-la-Marche","18232"
"Q670010","fr:Saint-Satur","Saint-Satur","18233"
"Q819923","fr:Saint-Saturnin (Cher)","Saint-Saturnin","18234"
"Q1142152","fr:Sainte-Solange","Sainte-Solange","18235"
"Q751951","fr:Saint-Symphorien (Cher)","Saint-Symphorien","18236"
"Q1172249","fr:Sainte-Thorette","Sainte-Thorette","18237"
"Q786723","fr:Saint-Vitte","Saint-Vitte","18238"
"Q1172274","fr:Saligny-le-Vif","Saligny-le-Vif","18239"
"Q1406547","fr:Sancergues","Sancergues","18240"
"Q459683","fr:Sancerre","Sancerre","18241"
"Q753096","fr:Sancoins","Sancoins","18242"
"Q1172223","fr:Santranges","Santranges","18243"
"Q1172227","fr:Saugy","Saugy","18244"
"Q1141353","fr:Saulzais-le-Potier","Saulzais-le-Potier","18245"
"Q1422844","fr:Savigny-en-Sancerre","Savigny-en-Sancerre","18246"
"Q1423648","fr:Savigny-en-Septaine","Savigny-en-Septaine","18247"
"Q963386","fr:Senneçay","Senneçay","18248"
"Q1172208","fr:Sens-Beaujeu","Sens-Beaujeu","18249"
"Q751933","fr:Serruelles","Serruelles","18250"
"Q1172257","fr:Sévry","Sévry","18251"
"Q829656","fr:Sidiailles","Sidiailles","18252"
"Q1172189","fr:Soulangis","Soulangis","18253"
"Q1172212","fr:Soye-en-Septaine","Soye-en-Septaine","18254"
"Q1415741","fr:Le Subdray","Le Subdray","18255"
"Q1172205","fr:Subligny (Cher)","Subligny","18256"
"Q1429681","fr:Sury-près-Léré","Sury-près-Léré","18257"
"Q580128","fr:Sury-en-Vaux","Sury-en-Vaux","18258"
"Q603487","fr:Sury-ès-Bois","Sury-ès-Bois","18259"
"Q1172218","fr:Tendron (Cher)","Tendron","18260"
"Q1172233","fr:Thaumiers","Thaumiers","18261"
"Q601518","fr:Thauvenay","Thauvenay","18262"
"Q1172197","fr:Thénioux","Thénioux","18263"
"Q1172202","fr:Thou (Cher)","Thou","18264"
"Q1172191","fr:Torteron","Torteron","18265"
"Q1172238","fr:Touchay","Touchay","18266"
"Q1423939","fr:Trouy","Trouy","18267"
"Q834785","fr:Uzay-le-Venon","Uzay-le-Venon","18268"
"Q578039","fr:Vailly-sur-Sauldre","Vailly-sur-Sauldre","18269"
"Q831307","fr:Vallenay","Vallenay","18270"
"Q1429340","fr:Vasselay","Vasselay","18271"
"Q1423922","fr:Veaugues","Veaugues","18272"
"Q832654","fr:Venesmes","Venesmes","18273"
"Q1423243","fr:Verdigny","Verdigny","18274"
"Q1422912","fr:Vereaux","Vereaux","18275"
"Q1423717","fr:Vernais","Vernais","18276"
"Q1429580","fr:Verneuil (Cher)","Verneuil","18277"
"Q633775","fr:Vesdun","Vesdun","18278"
"Q208538","fr:Vierzon","Vierzon","18279"
"Q590702","fr:Vignoux-sous-les-Aix","Vignoux-sous-les-Aix","18280"
"Q1172019","fr:Vignoux-sur-Barangeon","Vignoux-sur-Barangeon","18281"
"Q1423764","fr:Villabon","Villabon","18282"
"Q425808","fr:Villecelin","Villecelin","18283"
"Q1422881","fr:Villegenon","Villegenon","18284"
"Q1422723","fr:Villeneuve-sur-Cher","Villeneuve-sur-Cher","18285"
"Q634971","fr:Villequiers","Villequiers","18286"
"Q1422926","fr:Vinon","Vinon","18287"
"Q1429383","fr:Vorly","Vorly","18288"
"Q1423754","fr:Vornay","Vornay","18289"
"Q1171001","fr:Vouzeron","Vouzeron","18290"
"Q175357","fr:Affieux","Affieux","19001"
"Q411485","fr:Aix (Corrèze)","Aix","19002"
"Q471644","fr:Albignac","Albignac","19003"
"Q470737","fr:Albussac","Albussac","19004"
"Q1016282","fr:Allassac","Allassac","19005"
"Q471630","fr:Alleyrat (Corrèze)","Alleyrat","19006"
"Q441397","fr:Altillac","Altillac","19007"
"Q194373","fr:Ambrugeat","Ambrugeat","19008"
"Q468369","fr:Les Angles-sur-Corrèze","Les Angles-sur-Corrèze","19009"
"Q320248","fr:Argentat","Argentat","19010"
"Q471653","fr:Arnac-Pompadour","Arnac-Pompadour","19011"
"Q873177","fr:Astaillac","Astaillac","19012"
"Q202118","fr:Aubazines","Aubazines","19013"
"Q667235","fr:Auriac (Corrèze)","Auriac","19014"
"Q504868","fr:Ayen","Ayen","19015"
"Q470315","fr:Bar (Corrèze)","Bar","19016"
"Q470326","fr:Bassignac-le-Bas","Bassignac-le-Bas","19017"
"Q177295","fr:Bassignac-le-Haut","Bassignac-le-Haut","19018"
"Q271315","fr:Beaulieu-sur-Dordogne","Beaulieu-sur-Dordogne","19019"
"Q470310","fr:Beaumont (Corrèze)","Beaumont","19020"
"Q378130","fr:Bellechassagne","Bellechassagne","19021"
"Q544926","fr:Benayes","Benayes","19022"
"Q604197","fr:Beynat","Beynat","19023"
"Q873126","fr:Beyssac","Beyssac","19024"
"Q196574","fr:Beyssenac","Beyssenac","19025"
"Q178590","fr:Bilhac","Bilhac","19026"
"Q626076","fr:Bonnefond","Bonnefond","19027"
"Q203182","fr:Bort-les-Orgues","Bort-les-Orgues","19028"
"Q177796","fr:Branceilles","Branceilles","19029"
"Q177467","fr:Brignac-la-Plaine","Brignac-la-Plaine","19030"
"Q6393","fr:Brive-la-Gaillarde","Brive-la-Gaillarde","19031"
"Q872968","fr:Brivezac","Brivezac","19032"
"Q322395","fr:Bugeat","Bugeat","19033"
"Q468745","fr:Camps-Saint-Mathurin-Léobazel","Camps-Saint-Mathurin-Léobazel","19034"
"Q175717","fr:Chabrignac","Chabrignac","19035"
"Q471080","fr:Chamberet","Chamberet","19036"
"Q339977","fr:Chamboulive","Chamboulive","19037"
"Q470289","fr:Chameyrat","Chameyrat","19038"
"Q378115","fr:Champagnac-la-Noaille","Champagnac-la-Noaille","19039"
"Q470281","fr:Champagnac-la-Prune","Champagnac-la-Prune","19040"
"Q255283","fr:Chanac-les-Mines","Chanac-les-Mines","19041"
"Q470744","fr:Chanteix","Chanteix","19042"
"Q63079","fr:La Chapelle-aux-Brocs","La Chapelle-aux-Brocs","19043"
"Q63073","fr:La Chapelle-aux-Saints","La Chapelle-aux-Saints","19044"
"Q468751","fr:La Chapelle-Saint-Géraud","La Chapelle-Saint-Géraud","19045"
"Q470321","fr:Chapelle-Spinasse","Chapelle-Spinasse","19046"
"Q177495","fr:Chartrier-Ferrière","Chartrier-Ferrière","19047"
